PLANTAORIGEN,FECHADESPACHO,C_ID_VIAJE,FECHAVIAJE,C_CLIENTE,D_CLIENTE,ID_ESTADO,ESTADO,D_EMPRESA_TRANSPORTISTA,C_ID_CONDUCTOR,NOM_APE_COND,TIPO_SERVICIO,TIPOCAMION,TIPOTRANSPORTE,TIPO_PRODUCTO,TIPO_FORMA,CANT_PROGRAMADA,F_PRESENTACION,F_LLEGADANAVE,F_EGRESONAVE,F_INGRESOPLANTA,F_PESAJEENTRADA,F_ASIGVIAJE,F_INICIOCARGABULTO,F_FINCARGA,F_PESAJESALIDA,TIPO_ASIGNACION,C_PLANTA,D_PLANTA,TIPO_PERMISO,PESO_NETO,CAP_MAXIMA,ZONA_DESTINO,CUIDAD
Guerrero,11/18/2022 01:19:01,47357445,17-11-2022 23:59:00,H010005034,CLIENTE190,028,TAMAULIPAS,TRANPORTE31,102660,CHOFER556,LO,Plataforma 3 ejes Neumotica Cortina,Plataforma 3 ejes Neumotica Cortina,"CINTA,HOJA",PLANOS,33.53,17-11-2022 19:37:22,17-11-2022 23:46:05,18-11-2022 00:46:37,17-11-2022 19:37:24,17-11-2022 19:47:36,17-11-2022 23:13:47,18-11-2022 00:46:10,18-11-2022 00:46:37,18-11-2022 01:19:01,MANUAL,GUE,Guerrero,Cliente ENVIA,34010,54.000,0,NUEVO LAREDO
Guerrero,11/18/2022 01:19:01,47357445,17-11-2022 23:59:00,H010005034,CLIENTE190,028,TAMAULIPAS,TRANPORTE31,102660,CHOFER556,LO,Plataforma 3 ejes Neumotica Cortina,Plataforma 3 ejes Neumotica Cortina,"CINTA,HOJA",PLANOS,33.53,17-11-2022 19:37:22,17-11-2022 23:46:05,18-11-2022 00:46:37,17-11-2022 19:37:24,17-11-2022 19:47:36,17-11-2022 23:13:47,18-11-2022 00:46:10,18-11-2022 00:46:37,18-11-2022 01:19:01,MANUAL,GUE,Guerrero,Cliente ENVIA,34010,54.000,0,NUEVO LAREDO
Guerrero,11/18/2022 01:19:01,47357445,17-11-2022 23:59:00,H010005034,CLIENTE190,028,TAMAULIPAS,TRANPORTE31,102660,CHOFER556,LO,Plataforma 3 ejes Neumotica Cortina,Plataforma 3 ejes Neumotica Cortina,"CINTA,HOJA",PLANOS,33.53,17-11-2022 19:37:22,17-11-2022 23:46:05,18-11-2022 00:46:37,17-11-2022 19:37:24,17-11-2022 19:47:36,17-11-2022 23:13:47,18-11-2022 00:46:10,18-11-2022 00:46:37,18-11-2022 01:19:01,MANUAL,GUE,Guerrero,Cliente ENVIA,34010,54.000,0,NUEVO LAREDO
Guerrero,11/18/2022 01:19:01,47357445,17-11-2022 23:59:00,H010005034,CLIENTE190,028,TAMAULIPAS,TRANPORTE31,102660,CHOFER556,LO,Plataforma 3 ejes Neumotica Cortina,Plataforma 3 ejes Neumotica Cortina,"CINTA,HOJA",PLANOS,33.53,17-11-2022 19:37:22,17-11-2022 23:46:05,18-11-2022 00:46:37,17-11-2022 19:37:24,17-11-2022 19:47:36,17-11-2022 23:13:47,18-11-2022 00:46:10,18-11-2022 00:46:37,18-11-2022 01:19:01,MANUAL,GUE,Guerrero,Cliente ENVIA,34010,54.000,0,NUEVO LAREDO
Guerrero,11/19/2022 00:01:43,47371870,18-11-2022 14:36:00,H010005034,CLIENTE190,028,TAMAULIPAS,TRANPORTE31,102660,CHOFER556,LO,Plataforma 3 ejes Neumotica Cortina,Plataforma 3 ejes Neumotica Cortina,HOJA,PLANOS,30.608,18-11-2022 21:00:07,18-11-2022 22:59:39,18-11-2022 23:23:22,18-11-2022 21:00:14,18-11-2022 21:13:36,18-11-2022 21:13:37,18-11-2022 23:23:10,18-11-2022 23:23:22,19-11-2022 00:01:43,MANUAL,GUE,Guerrero,Cliente ENVIA,31140,54.000,0,NUEVO LAREDO
Guerrero,11/23/2022 03:37:45,47469395,23-11-2022 23:59:00,H010005034,CLIENTE190,028,TAMAULIPAS,TRANPORTE31,102660,CHOFER556,LO,Plataforma 3 ejes Neumotica Cortina,Plataforma 3 ejes Neumotica Cortina,"CINTA,HOJA",PLANOS,29.032,23-11-2022 01:19:04,23-11-2022 01:55:01,23-11-2022 03:37:08,23-11-2022 01:19:07,23-11-2022 01:31:42,23-11-2022 01:47:47,23-11-2022 03:36:53,23-11-2022 03:37:08,23-11-2022 03:37:45,MANUAL,GUE,Guerrero,Cliente ENVIA,29580,54.000,0,NUEVO LAREDO
Guerrero,11/23/2022 03:37:45,47469395,23-11-2022 23:59:00,H010005034,CLIENTE190,028,TAMAULIPAS,TRANPORTE31,102660,CHOFER556,LO,Plataforma 3 ejes Neumotica Cortina,Plataforma 3 ejes Neumotica Cortina,"CINTA,HOJA",PLANOS,29.032,23-11-2022 01:19:04,23-11-2022 01:55:01,23-11-2022 03:37:08,23-11-2022 01:19:07,23-11-2022 01:31:42,23-11-2022 01:47:47,23-11-2022 03:36:53,23-11-2022 03:37:08,23-11-2022 03:37:45,MANUAL,GUE,Guerrero,Cliente ENVIA,29580,54.000,0,NUEVO LAREDO
Guerrero,11/23/2022 03:37:45,47469395,23-11-2022 23:59:00,H010005034,CLIENTE190,028,TAMAULIPAS,TRANPORTE31,102660,CHOFER556,LO,Plataforma 3 ejes Neumotica Cortina,Plataforma 3 ejes Neumotica Cortina,"CINTA,HOJA",PLANOS,29.032,23-11-2022 01:19:04,23-11-2022 01:55:01,23-11-2022 03:37:08,23-11-2022 01:19:07,23-11-2022 01:31:42,23-11-2022 01:47:47,23-11-2022 03:36:53,23-11-2022 03:37:08,23-11-2022 03:37:45,MANUAL,GUE,Guerrero,Cliente ENVIA,29580,54.000,0,NUEVO LAREDO
Guerrero,11/24/2022 06:01:25,47491952,25-11-2022 23:36:00,H010005034,CLIENTE190,028,TAMAULIPAS,TRANPORTE31,102660,CHOFER556,LO,Plataforma 3 ejes Neumotica Cortina,Plataforma 3 ejes Neumotica Cortina,HOJA,PLANOS,35.432,24-11-2022 03:57:49,24-11-2022 04:40:40,24-11-2022 05:28:01,24-11-2022 03:57:50,24-11-2022 04:06:04,24-11-2022 04:16:58,24-11-2022 05:27:50,24-11-2022 05:28:00,24-11-2022 06:01:25,MANUAL,GUE,Guerrero,Cliente ENVIA,36220,54.000,0,NUEVO LAREDO
Guerrero,11/24/2022 06:01:25,47491952,25-11-2022 23:36:00,H010005034,CLIENTE190,028,TAMAULIPAS,TRANPORTE31,102660,CHOFER556,LO,Plataforma 3 ejes Neumotica Cortina,Plataforma 3 ejes Neumotica Cortina,HOJA,PLANOS,35.432,24-11-2022 03:57:49,24-11-2022 04:40:40,24-11-2022 05:28:01,24-11-2022 03:57:50,24-11-2022 04:06:04,24-11-2022 04:16:58,24-11-2022 05:27:50,24-11-2022 05:28:00,24-11-2022 06:01:25,MANUAL,GUE,Guerrero,Cliente ENVIA,36220,54.000,0,NUEVO LAREDO
Guerrero,11/24/2022 06:01:25,47491952,25-11-2022 23:36:00,H010005034,CLIENTE190,028,TAMAULIPAS,TRANPORTE31,102660,CHOFER556,LO,Plataforma 3 ejes Neumotica Cortina,Plataforma 3 ejes Neumotica Cortina,HOJA,PLANOS,35.432,24-11-2022 03:57:49,24-11-2022 04:40:40,24-11-2022 05:28:01,24-11-2022 03:57:50,24-11-2022 04:06:04,24-11-2022 04:16:58,24-11-2022 05:27:50,24-11-2022 05:28:00,24-11-2022 06:01:25,MANUAL,GUE,Guerrero,Cliente ENVIA,36220,54.000,0,NUEVO LAREDO
Guerrero,11/23/2022 04:50:19,47459793,24-11-2022 23:59:00,N000100266,CLIENTE190,002,BAJA CALIFORNIA,TRANPORTE7,105512,CHOFER557,LO,Plataforma 3 Ejes Neumotica Cortina,Plataforma 3 Ejes Neumotica Cortina,ROLLO,PLANOS,25.882,22-11-2022 17:44:30,23-11-2022 04:40:59,23-11-2022 04:41:11,22-11-2022 17:44:31,22-11-2022 17:55:03,22-11-2022 17:48:02,23-11-2022 04:41:00,23-11-2022 04:41:11,23-11-2022 04:50:19,MANUAL,GUE,Guerrero,Cliente ENVIA,25930,54.000,0,MEXICALI
Guerrero,11/04/2022 02:52:35,47022755,02-11-2022 09:30:00,,CLIENTE170,19,Nuevo Leon,TRANPORTE59,89240,CHOFER558,LO,Plataforma 3 ejes Neumotica Corta,Plataforma 3 Ejes Neumotica Corta,ROLLO,PLANOS,32.05,04-11-2022 00:46:33,04-11-2022 00:52:18,04-11-2022 02:35:41,04-11-2022 00:46:34,04-11-2022 00:47:46,04-11-2022 00:47:10,04-11-2022 01:49:23,04-11-2022 02:23:46,04-11-2022 02:52:35,,GUE,Guerrero,Traslado Externo,31890,54.000,0,Apodaca
Guerrero,11/04/2022 21:52:10,47069794,04-11-2022 05:19:00,,CLIENTE132,19,Nuevo Leon,TRANPORTE59,89240,CHOFER558,LO,Plataforma 3 ejes Neumotica Corta,Plataforma 3 Ejes Neumotica Corta,ROLLO,PLANOS,36.793,04-11-2022 19:41:33,04-11-2022 21:42:40,04-11-2022 21:43:25,04-11-2022 19:41:35,04-11-2022 19:42:45,04-11-2022 19:42:09,04-11-2022 21:42:43,04-11-2022 21:43:25,04-11-2022 21:52:10,AUTOMATICA,GUE,Guerrero,Traslado Externo,36740,54.000,0,Cienega de Flores
Guerrero,11/05/2022 05:52:34,46931794,28-10-2022 13:15:00,,CLIENTE125,19,Nuevo Leon,TRANPORTE59,89240,CHOFER558,LO,Plataforma 3 ejes Neumotica Corta,Plataforma 3 Ejes Neumotica Corta,ROLLO,PLANOS,36.651,05-11-2022 01:26:41,05-11-2022 01:34:37,05-11-2022 05:47:59,05-11-2022 01:26:42,05-11-2022 01:28:03,05-11-2022 01:28:29,05-11-2022 05:19:04,05-11-2022 05:40:46,05-11-2022 05:52:34,,GUE,Guerrero,Traslado Externo,36610,54.000,0,San Nicolas de los G
Guerrero,11/06/2022 16:29:56,47124191,07-11-2022 15:18:00,,CLIENTE166,19,Nuevo Leon,TRANPORTE59,89240,CHOFER558,LO,Plataforma 3 ejes Neumotica Corta,Plataforma 3 Ejes Neumotica Corta,ROLLO,PLANOS,39.41,06-11-2022 15:30:04,06-11-2022 15:56:40,06-11-2022 16:17:43,06-11-2022 15:30:05,06-11-2022 15:31:09,06-11-2022 15:36:49,06-11-2022 15:56:41,06-11-2022 16:17:43,06-11-2022 16:29:56,MANUAL,GUE,Guerrero,Traslado Externo,39280,54.000,0,Pesqueria
Guerrero,11/08/2022 21:19:18,47147894,07-11-2022 18:18:00,,CLIENTE125,19,Nuevo Leon,TRANPORTE59,89240,CHOFER558,LO,Plataforma 3 ejes Neumotica Corta,Plataforma 3 Ejes Neumotica Corta,ROLLO,PLANOS,39.867,08-11-2022 18:59:58,08-11-2022 19:20:09,08-11-2022 21:01:45,08-11-2022 19:00:00,08-11-2022 19:07:58,08-11-2022 19:07:03,08-11-2022 19:37:46,08-11-2022 21:01:43,08-11-2022 21:19:18,,GUE,Guerrero,Traslado Externo,39910,54.000,0,San Nicolas de los G
Guerrero,11/09/2022 06:25:54,47140305,07-11-2022 10:18:00,,CLIENTE58,19,Nuevo Leon,TRANPORTE59,89240,CHOFER558,LO,Plataforma 3 ejes Neumotica Corta,Plataforma 3 Ejes Neumotica Corta,ROLLO,PLANOS,39.805,09-11-2022 02:53:55,09-11-2022 03:13:09,09-11-2022 05:55:26,09-11-2022 02:53:57,09-11-2022 03:01:02,09-11-2022 02:55:08,09-11-2022 05:16:36,09-11-2022 05:52:46,09-11-2022 06:25:54,,GUE,Guerrero,Traslado Externo,39880,54.000,0,Monterrey
Guerrero,11/10/2022 20:36:41,47203424,10-11-2022 10:25:00,,CLIENTE224,19,Nuevo Leon,TRANPORTE59,89240,CHOFER558,LO,Plataforma 3 ejes Neumotica Corta,Plataforma 3 Ejes Neumotica Corta,ROLLO,PLANOS,39.042,10-11-2022 17:58:51,10-11-2022 20:19:55,10-11-2022 20:20:56,10-11-2022 17:58:54,10-11-2022 18:16:26,10-11-2022 18:17:14,10-11-2022 20:19:57,10-11-2022 20:20:56,10-11-2022 20:36:41,MANUAL,GUE,Guerrero,Traslado Externo,39190,54.000,0,San Nicolas de los G
Guerrero,11/11/2022 02:35:36,47207087,11-11-2022 14:24:00,,CLIENTE58,19,Nuevo Leon,TRANPORTE59,89240,CHOFER558,LO,Plataforma 3 ejes Neumotica Corta,Plataforma 3 Ejes Neumotica Corta,ROLLO,PLANOS,21.239,11-11-2022 00:23:37,11-11-2022 02:08:23,11-11-2022 02:08:37,11-11-2022 00:23:39,11-11-2022 00:29:40,11-11-2022 00:30:09,11-11-2022 02:08:25,11-11-2022 02:08:37,11-11-2022 02:35:36,MANUAL,GUE,Guerrero,Traslado Externo,21290,54.000,0,Monterrey
Guerrero,11/11/2022 18:54:50,47195578,18-11-2022 23:59:00,,CLIENTE58,19,Nuevo Leon,TRANPORTE59,89240,CHOFER558,LO,Plataforma 3 ejes Neumotica Corta,Plataforma 3 Ejes Neumotica Corta,ROLLO,PLANOS,29.754,11-11-2022 15:14:38,11-11-2022 18:12:43,11-11-2022 18:12:59,11-11-2022 15:14:39,11-11-2022 15:19:51,11-11-2022 15:18:57,11-11-2022 18:12:44,11-11-2022 18:12:59,11-11-2022 18:54:50,MANUAL,GUE,Guerrero,Traslado Externo,29630,54.000,0,Monterrey
Guerrero,11/12/2022 03:04:42,47231335,11-11-2022 17:09:00,,CLIENTE58,19,Nuevo Leon,TRANPORTE59,89240,CHOFER558,LO,Plataforma 3 ejes Neumotica Corta,Plataforma 3 Ejes Neumotica Corta,ROLLO,PLANOS,35.815,12-11-2022 00:59:16,12-11-2022 01:06:47,12-11-2022 02:31:21,12-11-2022 00:59:18,12-11-2022 01:02:10,12-11-2022 01:00:27,12-11-2022 02:02:53,12-11-2022 02:24:01,12-11-2022 03:04:41,,GUE,Guerrero,Traslado Externo,35790,54.000,0,Monterrey
Guerrero,11/13/2022 02:35:11,47255068,12-11-2022 22:22:00,H000126500,CLIENTE177,019,Nuevo Leon,TRANPORTE59,89240,CHOFER558,LO,Plataforma 3 ejes Neumotica Corta,Plataforma 3 Ejes Neumotica Corta,ROLLO,PLANOS,39.59,12-11-2022 22:54:31,12-11-2022 23:24:56,12-11-2022 23:30:32,12-11-2022 22:54:32,12-11-2022 22:56:01,12-11-2022 22:57:52,12-11-2022 23:25:00,12-11-2022 23:30:32,13-11-2022 02:35:11,MANUAL,GUE,Guerrero,Cliente ENVIA,39510,54.000,0,GRAL ESCOBEDO
Guerrero,11/16/2022 00:52:45,47309639,15-11-2022 17:20:00,,CLIENTE58,19,Nuevo Leon,TRANPORTE59,89240,CHOFER558,LO,Plataforma 3 ejes Neumotica Corta,Plataforma 3 Ejes Neumotica Corta,ROLLO,PLANOS,38.325,15-11-2022 23:39:49,15-11-2022 23:58:05,16-11-2022 00:35:31,15-11-2022 23:39:50,15-11-2022 23:46:30,15-11-2022 23:48:03,16-11-2022 00:05:00,16-11-2022 00:24:46,16-11-2022 00:52:44,,GUE,Guerrero,Traslado Externo,38400,54.000,0,Monterrey
Guerrero,11/18/2022 16:55:42,47366295,18-11-2022 23:59:00,,CLIENTE230,19,Nuevo Leon,TRANPORTE59,89240,CHOFER558,LO,Plataforma 3 ejes Neumotica Corta,Plataforma 3 Ejes Neumotica Corta,ROLLO,PLANOS,21.62,18-11-2022 16:07:38,18-11-2022 16:43:50,18-11-2022 16:44:12,18-11-2022 16:07:40,18-11-2022 16:12:52,18-11-2022 16:07:59,18-11-2022 16:43:52,18-11-2022 16:44:12,18-11-2022 16:55:42,AUTOMATICA,GUE,Guerrero,Traslado Externo,21650,54.000,0,Apodaca
Guerrero,11/19/2022 14:39:07,47370598,18-11-2022 13:22:00,,CLIENTE125,19,Nuevo Leon,TRANPORTE59,89240,CHOFER558,LO,Plataforma 3 ejes Neumotica Corta,Plataforma 3 Ejes Neumotica Corta,ROLLO,PLANOS,32.855,19-11-2022 12:08:47,19-11-2022 13:23:32,19-11-2022 14:28:37,19-11-2022 12:08:49,19-11-2022 12:10:10,19-11-2022 12:12:18,19-11-2022 14:28:27,19-11-2022 14:28:37,19-11-2022 14:39:07,MANUAL,GUE,Guerrero,Traslado Externo,32800,54.000,0,San Nicolas de los G
Guerrero,11/23/2022 15:56:55,47477439,23-11-2022 23:59:00,,CLIENTE58,19,Nuevo Leon,TRANPORTE59,89240,CHOFER558,LO,Plataforma 3 ejes Neumotica Corta,Plataforma 3 Ejes Neumotica Corta,ROLLO,PLANOS,37.583,23-11-2022 12:30:07,23-11-2022 12:51:07,23-11-2022 15:48:31,23-11-2022 12:30:08,23-11-2022 12:40:44,23-11-2022 12:31:20,23-11-2022 14:22:53,23-11-2022 15:48:29,23-11-2022 15:56:55,,GUE,Guerrero,Traslado Externo,37640,54.000,0,Monterrey
Guerrero,11/24/2022 01:59:45,47492581,24-11-2022 00:17:00,,CLIENTE58,19,Nuevo Leon,TRANPORTE59,89240,CHOFER558,LO,Plataforma 3 ejes Neumotica Corta,Plataforma 3 Ejes Neumotica Corta,ROLLO,PLANOS,39.895,24-11-2022 00:31:02,24-11-2022 01:00:42,24-11-2022 01:37:32,24-11-2022 00:31:04,24-11-2022 00:50:10,24-11-2022 00:33:14,24-11-2022 01:08:51,24-11-2022 01:26:16,24-11-2022 01:59:45,,GUE,Guerrero,Traslado Externo,40040,54.000,0,Monterrey
Guerrero,11/24/2022 06:22:30,47455818,24-11-2022 13:21:00,,CLIENTE58,19,Nuevo Leon,TRANPORTE59,89240,CHOFER558,LO,Plataforma 3 ejes Neumotica Corta,Plataforma 3 Ejes Neumotica Corta,ROLLO,PLANOS,39.158,24-11-2022 04:10:19,24-11-2022 06:13:06,24-11-2022 06:13:22,24-11-2022 04:10:20,24-11-2022 04:12:23,24-11-2022 04:21:34,24-11-2022 06:13:08,24-11-2022 06:13:22,24-11-2022 06:22:29,MANUAL,GUE,Guerrero,Traslado Externo,39190,54.000,0,Monterrey
Guerrero,11/25/2022 02:54:10,47511200,26-11-2022 18:34:00,,CLIENTE132,19,Nuevo Leon,TRANPORTE59,89240,CHOFER558,LO,Plataforma 3 ejes Neumotica Corta,Plataforma 3 Ejes Neumotica Corta,ROLLO,PLANOS,39.14,25-11-2022 00:52:19,25-11-2022 02:23:56,25-11-2022 02:24:16,25-11-2022 00:52:21,25-11-2022 00:53:48,25-11-2022 00:53:21,25-11-2022 02:23:58,25-11-2022 02:24:16,25-11-2022 02:54:09,MANUAL,GUE,Guerrero,Traslado Externo,39090,54.000,0,Cienega de Flores
Guerrero,11/27/2022 21:37:26,47573496,27-11-2022 15:32:00,H000126500,CLIENTE177,019,Nuevo Leon,TRANPORTE59,89240,CHOFER558,LO,Plataforma 3 ejes Neumotica Corta,Plataforma 3 Ejes Neumotica Corta,ROLLO,PLANOS,21.765,27-11-2022 20:46:37,27-11-2022 21:26:05,27-11-2022 21:26:21,27-11-2022 20:46:38,27-11-2022 20:47:40,27-11-2022 20:46:52,27-11-2022 21:26:09,27-11-2022 21:26:20,27-11-2022 21:37:26,AUTOMATICA,GUE,Guerrero,Cliente ENVIA,21720,54.000,0,CIENEGA DE FLORES
Guerrero,11/28/2022 00:54:11,47570701,27-11-2022 12:30:00,,CLIENTE224,19,Nuevo Leon,TRANPORTE59,89240,CHOFER558,LO,Plataforma 3 ejes Neumotica,Plataforma 3 ejes Neumotica,ROLLO,PLANOS,39.51,27-11-2022 23:11:03,28-11-2022 00:24:31,28-11-2022 00:42:37,27-11-2022 23:11:04,27-11-2022 23:12:52,27-11-2022 23:36:58,28-11-2022 00:24:35,28-11-2022 00:42:37,28-11-2022 00:54:11,MANUAL,GUE,Guerrero,Traslado Externo,39460,54.000,0,San Nicolas de los G
Guerrero,11/02/2022 12:49:48,47024928,02-11-2022 23:59:00,,CLIENTE52,15,Mexico,TRANPORTE32,97643,CHOFER559,LO,Plataforma 2 ejes Neumotica,Plataforma 2 ejes Neumotica,CUADRADO,TUBOS,24.405,02-11-2022 11:03:54,02-11-2022 11:35:56,02-11-2022 12:43:00,02-11-2022 11:03:56,02-11-2022 11:12:23,02-11-2022 11:17:12,02-11-2022 12:30:51,02-11-2022 12:43:00,02-11-2022 12:49:48,MANUAL,GUE,Guerrero,Traslado Externo,24610,46.500,0,Tultitlan
Guerrero,11/10/2022 17:11:57,47202628,10-11-2022 23:59:00,H000236201,CLIENTE61,013,HIDALGO,TRANPORTE32,97643,CHOFER559,LO,Plataforma 3 ejes Neumotica,Plataforma 3 ejes Neumotica,"CUADRADO,REDONDO",TUBOS,33.899,10-11-2022 09:48:03,10-11-2022 15:35:03,10-11-2022 16:55:11,10-11-2022 09:48:04,10-11-2022 10:15:23,10-11-2022 11:18:58,10-11-2022 15:35:03,10-11-2022 16:55:11,10-11-2022 17:11:57,MANUAL,GUE,Guerrero,Despacho,34170,54.000,0,MEXICO
Guerrero,11/10/2022 17:11:57,47202628,10-11-2022 23:59:00,H000148800,CLIENTE223,009,CIUDAD DE Mexico,TRANPORTE32,97643,CHOFER559,LO,Plataforma 3 ejes Neumotica,Plataforma 3 ejes Neumotica,"CUADRADO,REDONDO",TUBOS,33.899,10-11-2022 09:48:03,10-11-2022 15:35:03,10-11-2022 16:55:11,10-11-2022 09:48:04,10-11-2022 10:15:23,10-11-2022 11:18:58,10-11-2022 15:35:03,10-11-2022 16:55:11,10-11-2022 17:11:57,MANUAL,GUE,Guerrero,Despacho,34170,54.000,0,MEXICO
Guerrero,11/10/2022 17:11:57,47202628,10-11-2022 23:59:00,,CLIENTE52,15,Mexico,TRANPORTE32,97643,CHOFER559,LO,Plataforma 3 ejes Neumotica,Plataforma 3 ejes Neumotica,"CUADRADO,REDONDO",TUBOS,33.899,10-11-2022 09:48:03,10-11-2022 15:35:03,10-11-2022 16:55:11,10-11-2022 09:48:04,10-11-2022 10:15:23,10-11-2022 11:18:58,10-11-2022 15:35:03,10-11-2022 16:55:11,10-11-2022 17:11:57,MANUAL,GUE,Guerrero,Despacho,34170,54.000,0,MEXICO
Guerrero,11/19/2022 19:21:53,47343599,17-11-2022 23:59:00,,CLIENTE52,15,Mexico,TRANPORTE32,97643,CHOFER559,LO,Plataforma 2 ejes Neumotica,Plataforma 2 ejes Neumotica,REDONDO,TUBOS,25.46,19-11-2022 12:02:48,19-11-2022 18:06:32,19-11-2022 18:53:24,19-11-2022 12:02:50,19-11-2022 12:09:36,19-11-2022 12:02:54,19-11-2022 18:06:32,19-11-2022 18:53:24,19-11-2022 19:21:53,AUTOMATICA,GUE,Guerrero,Traslado Externo,25590,46.500,0,Tultitlan
Guerrero,11/24/2022 11:47:59,47500700,26-11-2022 09:12:00,,CLIENTE52,15,Mexico,TRANPORTE32,97643,CHOFER559,LO,Plataforma 2 ejes Neumotica,Plataforma 2 ejes Neumotica,CUADRADO,TUBOS,24.83,24-11-2022 06:23:30,24-11-2022 10:31:36,24-11-2022 11:41:31,24-11-2022 06:23:32,24-11-2022 06:36:58,24-11-2022 09:25:47,24-11-2022 11:29:20,24-11-2022 11:41:31,24-11-2022 11:47:59,MANUAL,GUE,Guerrero,Traslado Externo,24750,46.500,0,Tultitlan
Guerrero,11/25/2022 21:51:35,47532818,27-11-2022 17:25:00,,CLIENTE52,15,Mexico,TRANPORTE32,97643,CHOFER559,LO,Plataforma 3 ejes Neumotica,Plataforma 3 ejes Neumotica,HOJA,PLANOS,25.726,25-11-2022 18:27:48,25-11-2022 20:02:17,25-11-2022 21:15:21,25-11-2022 18:27:49,25-11-2022 18:39:38,25-11-2022 18:27:54,25-11-2022 21:14:35,25-11-2022 21:15:21,25-11-2022 21:51:35,AUTOMATICA,GUE,Guerrero,Traslado Externo,26130,54.000,0,Tultitlan
Guerrero,11/26/2022 16:36:35,47533208,26-11-2022 17:46:00,,CLIENTE52,15,Mexico,TRANPORTE32,97643,CHOFER559,LO,Plataforma 2 ejes Neumotica,Plataforma 2 ejes Neumotica,HOJA,PLANOS,23.464,26-11-2022 10:46:35,26-11-2022 14:35:18,26-11-2022 16:09:01,26-11-2022 10:46:37,26-11-2022 10:53:02,26-11-2022 10:46:39,26-11-2022 16:08:16,26-11-2022 16:09:01,26-11-2022 16:36:35,AUTOMATICA,GUE,Guerrero,Despacho,24010,46.500,0,ZUMPANGO
Guerrero,11/26/2022 16:36:35,47533208,26-11-2022 17:46:00,N000000070,CLIENTE164,015,ESTADO DE Mexico,TRANPORTE32,97643,CHOFER559,LO,Plataforma 2 ejes Neumotica,Plataforma 2 ejes Neumotica,HOJA,PLANOS,23.464,26-11-2022 10:46:35,26-11-2022 14:35:18,26-11-2022 16:09:01,26-11-2022 10:46:37,26-11-2022 10:53:02,26-11-2022 10:46:39,26-11-2022 16:08:16,26-11-2022 16:09:01,26-11-2022 16:36:35,AUTOMATICA,GUE,Guerrero,Despacho,24010,46.500,0,ZUMPANGO
Guerrero,01-10-2022 00:12:59,46242107,30-09-2022 23:59:00,H010005034,CLIENTE190,028,TAMAULIPAS,TRANPORTE17,79840,CHOFER56,LO,Plataforma 3 Ejes Neumotica Cortina,Plataforma 3 Ejes Neumotica Cortina,"CINTA,HOJA",PLANOS,20.369,30-09-2022 19:40:21,30-09-2022 22:36:55,01-10-2022 00:08:07,30-09-2022 19:40:22,30-09-2022 19:46:37,30-09-2022 20:07:23,01-10-2022 00:07:55,01-10-2022 00:08:07,01-10-2022 00:12:59,MANUAL,GUE,Guerrero,Cliente ENVIA,20530,54.000,0,NUEVO LAREDO
Guerrero,01-10-2022 00:12:59,46242107,30-09-2022 23:59:00,H010005034,CLIENTE190,028,TAMAULIPAS,TRANPORTE17,79840,CHOFER56,LO,Plataforma 3 Ejes Neumotica Cortina,Plataforma 3 Ejes Neumotica Cortina,"CINTA,HOJA",PLANOS,20.369,30-09-2022 19:40:21,30-09-2022 22:36:55,01-10-2022 00:08:07,30-09-2022 19:40:22,30-09-2022 19:46:37,30-09-2022 20:07:23,01-10-2022 00:07:55,01-10-2022 00:08:07,01-10-2022 00:12:59,MANUAL,GUE,Guerrero,Cliente ENVIA,20530,54.000,0,NUEVO LAREDO
Guerrero,01-10-2022 00:12:59,46242107,30-09-2022 23:59:00,H010005034,CLIENTE190,028,TAMAULIPAS,TRANPORTE17,79840,CHOFER56,LO,Plataforma 3 Ejes Neumotica Cortina,Plataforma 3 Ejes Neumotica Cortina,"CINTA,HOJA",PLANOS,20.369,30-09-2022 19:40:21,30-09-2022 22:36:55,01-10-2022 00:08:07,30-09-2022 19:40:22,30-09-2022 19:46:37,30-09-2022 20:07:23,01-10-2022 00:07:55,01-10-2022 00:08:07,01-10-2022 00:12:59,MANUAL,GUE,Guerrero,Cliente ENVIA,20530,54.000,0,NUEVO LAREDO
Guerrero,01-10-2022 00:12:59,46242107,30-09-2022 23:59:00,H010005034,CLIENTE190,028,TAMAULIPAS,TRANPORTE17,79840,CHOFER56,LO,Plataforma 3 Ejes Neumotica Cortina,Plataforma 3 Ejes Neumotica Cortina,"CINTA,HOJA",PLANOS,20.369,30-09-2022 19:40:21,30-09-2022 22:36:55,01-10-2022 00:08:07,30-09-2022 19:40:22,30-09-2022 19:46:37,30-09-2022 20:07:23,01-10-2022 00:07:55,01-10-2022 00:08:07,01-10-2022 00:12:59,MANUAL,GUE,Guerrero,Cliente ENVIA,20530,54.000,0,NUEVO LAREDO
